,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
ade783f5a5edb86883027e408ab9911b1,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Koribacteraceae, g__Candidatus Koribacter, s__,0.770241473
cc4b74a707aaf1c903344364e6a0b5211,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__wittichii,0.871254372
cfaae6da7449f93b833b06462a54a72f1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__wittichii,0.861258858
2c8f0ec3efac1ecebdc6372c147299941,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Acidobacteriaceae,,,0.994525882
a65b1d949661c8c3395e718a006d8174,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__AK1AB1_02E, g__, s__,0.999998222
b12148de485dbe9b16239d74000dc573,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__[Chromatiaceae], g__Alishewanella, s__,0.885995835
d9900916c26029433ca46aa22ae85aa3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Novosphingobium, s__,0.800971293
e345d3904931828c6ce0699746ce641b1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.912144878
43cf5e8448ef6091111cfc04b2c62ac8,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae,,,0.999992247
5e690c96076e75dd41f0e0639277cdf81,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.957296378
71c76ba083ce5507f9ee5ac04b44513d1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__N09, s__,0.999968425
99908fabfd6675d9be088042f60092681,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Bradyrhizobiaceae, g__Balneimonas, s__,0.855930425
3256fa57fdfdb39f82123163843b85dd,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Granulicatella, s__,0.999999984
4dd7a1257db77b413cbf8d44b3dbd13b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__,0.999999487
bc66f73de26b3931134859bcd26f333e,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__,0.959614004
f58119ccea0f756380b6eb01b2c991bb1,k__Bacteria,,,,,,,0.999952955
20b78af91b1dfa417737871883692c37,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__,0.97534072
47c26dbab0bbfa2c02c05483acbf09a41,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__, f__, g__, s__,0.951762186
5f647f6febaf0c7812e927939342d1f31,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Acidobacteriaceae, g__Edaphobacter, s__modestum,0.991917221
7aad13e909d02dfca2438f28cb2f874f1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides, s__,0.984523727
9cab2fd0a3aa17eae84495242a6e1a871,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus, s__,0.810882898
a0bf52c2148feb02b6d8e52a9ad463d5,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__,0.977388097
c41570edc9f7b7a49ba82f0d76d3448b,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Geodermatophilaceae,,,0.999983751
1bfdaa567ac92f2e89705c00eccc1787,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae, g__Erwinia, s__,0.926343179
66962ac465a6b444bd53f5555a6654e01,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__RB41, f__Ellin6075, g__, s__,0.999990336
a757c368558eabef88480f14a427c426,k__Bacteria, p__Firmicutes, c__Clostridia, o__Halanaerobiales, f__Halanaerobiaceae, g__, s__,0.9994594
ae1fb0880137a8ae4051d85219fda1181,k__Bacteria, p__Cyanobacteria, c__Nostocophycideae, o__Stigonematales, f__Rivulariaceae, g__Calothrix, s__,0.827016074
c2c42d58357c7fbf906b85c75434f125,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__,0.999999962
d80b8a44d30034138f938f5e62be24a0,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Roseomonas,,0.891839824
f229cf3bdedab7c77279c34f92290d84,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Janthinobacterium, s__,0.722855529
0a475cd7593c1b6022710079b81bb8f21,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.978494416
43e03072f35345fc49d7db52e176cdb71,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae,,,0.913862945
6c8225717391a10a97a80ad2c501325d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__, s__,0.753893421
6feee951a320d4f36bf9d778a775a2751,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Roseococcus, s__,0.979445819
843f3955d3bdbd7eadce104ad1dd4b061,k__Bacteria, p__Firmicutes, c__Bacilli, o__Turicibacterales, f__Turicibacteraceae, g__Turicibacter, s__,0.999999733
88bd19ecb46adf9da0d0d9d95b37307d1,k__Bacteria, p__TM7, c__TM7-3, o__, f__, g__, s__,0.999889064
a1c673bd019b1ac37759a627220ac713,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Xenococcaceae, g__Chroococcidiopsis, s__thermalis,0.998173923
a866605021ded2eda9b1b3c1928c75291,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Sphingobacterium, s__,0.775266803
c142da6a0f2cda4d569f43a8ba128dac,k__Bacteria, p__Acidobacteria, c__DA052, o__Ellin6513, f__, g__, s__,0.999934331
dfe4fcea9647e8176901de06e7d7bc761,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae, g__Staphylococcus, s__pettenkoferi,0.999948929
1a65bd52227f57254b4f117ec996e0d11,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Pseudonocardiaceae, g__Pseudonocardia, s__,0.940934887
1cd5887d28eea266051456699f8e8b6b1,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__,0.937375188
41c6d7cfe564bdc3fbca6176caced954,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Hymenobacter, s__,0.999981603
5bbea481b45e901ceff4c052e6ce7d42,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus,,0.979106963
6bcc07a3e4cae8031ebd9768c421d2191,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__,0.999949788
711756532c487d21c4b57404b6478e0a1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__fragilis,0.999974575
9c692e302675ffd1d66e0039675fd533,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc,,0.999999924
ceeebd4c16ef015783ad047b502edb7c1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__,0.972562753
7fcc36188766ab9666511d93202523db1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.990274879
ade528064d7e4e53818070c245e2ba9a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Brucellaceae, g__Ochrobactrum, s__intermedium,0.874557899
b72f19cf4e8426a7459542ccaa59fbf4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__SMB53, s__,0.706184301
d9d048e7867085478f385c2bb264682e1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__Azospirillum, s__,0.998920543
6215b7e8d655cd46b70de68735113c86,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Devosia, s__,0.981671511
86b1b40a3bdcc8ae9923bfaed46997d2,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__,0.991959209
9b0c997e0a7f866a5f4c3e7fa325a0d11,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__,0.984340674
112548fc0a997dcf706480a5f11879d1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.965759525
4b2089f75921f396008b615eb94493411,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae, g__Shinella, s__granuli,0.883042276
abf54b1694bf8bac8d6885505859a564,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,,,0.999999988
b184c24a9966d7378d78fb0c6b9d4bda,k__Bacteria, p__TM7, c__TM7-3, o__, f__, g__, s__,0.999923647
db628bc633fd6c5c3e656e8fd099a75d1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Lysobacter,,0.861215184
0f455fe0f94f70ef485a08e498218c6e,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Pseudoxanthomonas,,0.953989039
21b15f13d45dd2a2a5d9dbd80b9d0b78,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Amaricoccus, s__,0.993163602
268c3b7196b77d7cfcd4bae08ec52cc2,k__Bacteria, p__Actinobacteria, c__Rubrobacteria, o__Rubrobacterales, f__Rubrobacteraceae, g__Rubrobacter, s__,0.999904916
5569f646500bc4965fefb31bf37c6b5a1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rubellimicrobium, s__,0.999986359
9a7ef1fe74ad78891ec1d8225af0a3911,k__Bacteria, p__Firmicutes, c__Clostridia, o__Thermoanaerobacterales, f__Caldicellulosiruptoraceae, g__Caldicellulosiruptor, s__saccharolyticus,0.999600633
317f7148cc0be02b6a99a34254c3dede,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__Cellvibrio, s__,0.999789084
3dcb4e16afb918ca15fd223ba3328d1c,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__,0.991807517
3ee619dcc2c20f02e9b518956cbaa1fc1,k__Bacteria, p__OD1,,,,,,0.73659927
9ab3835665cc64cbf563a3f1e0b4189a1,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus,,0.936517254
9bab9945bf67b4ffba9baaa1ad392b0f1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__stutzeri,0.810679313
9fd1871a65d32b7f6605718e141674301,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,,,0.999098441
a0e3ac44a332355300f1085d7a157f2b1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.989885776
b7cede7614e3bfc83745aae8bf505152,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__[Eubacterium], s__dolichum,0.950497911
c6295fb9b8be3270ee76803e242b79d0,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Acidobacteriaceae, g__, s__,0.95392499
25834991f9184c288b1c91d497e865d51,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__Ellin5301, g__, s__,0.996348674
29084e62c70d5daae523ecf20963b632,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__[Chromatiaceae], g__Rheinheimera, s__aquimaris,0.971567304
72d744de189a5c5442f2a5a0d4b739071,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Aurantimonadaceae, g__, s__,0.973757325
b12085311a2fbbf085c34d1c5069dfd3,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia, s__timonae,0.842607391
b5711b3dc865cf6b964d839f50a74bde1,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales,,,,0.994790514
f98f420479ce512c7105cdca33ca331e,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Sporocytophaga, s__,0.993882513
fa50402abbfe8639950626cd04ac4c201,k__Bacteria,,,,,,,0.999351133
0fee1c9935491ab2ba0e5dd61011688a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__,0.995483215
414fda4759935891cb2f198505844eed1,k__Bacteria, p__Cyanobacteria, c__Chloroplast,,,,,0.918913971
5241fbfee159ab924e76a757ad02bdff1,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__,0.978067947
58d246636d73046b275eee8528c72547,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__,0.96244846
6540462f6d4a9eb63ebadd390120a7281,k__Bacteria,,,,,,,0.998793546
6f3b0fba07336bc72d55b6da17db15111,k__Bacteria, p__[Thermi], c__Deinococci, o__Deinococcales, f__Deinococcaceae, g__Deinococcus, s__,0.999196897
9657e39f993955b12d8c533e27aa50c7,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas,,0.942225829
a6fdbba0682ddf3feea72c737fe44140,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae,,,0.997926603
db29e26e2faeec4eeca0bfff7b5716d8,k__Bacteria, p__Cyanobacteria, c__4C0d-2, o__YS2, f__, g__, s__,0.993417735
dd250927310918903ad22c310d846a001,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Dysgonomonas, s__,0.913546266
f5a1d2d55e40f92c460ba17ae331fabf,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__,0.728653569
f909e4d1557006c61f78b52eb51c7be5,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rubellimicrobium, s__,0.99999836
5d17880289c10879e9e939c3e09ff4211,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Xanthobacteraceae, g__Xanthobacter,,0.961209463
601ba4aecb50e741eaea9af0958726141,k__Bacteria,,,,,,,0.999944239
6a4f504607ca2a1b9a2e680491bb77d81,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__,0.999080961
8bd0ba4ebc69669638fbaa6568c5b80e1,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__,0.99999679
a3fb794d999a76febbe4a2f936c35f66,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.9998507
b17ed544f6bfa17c2121390ec42cba64,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.88666052
b9b58ea410fcf3c7cacd099e3d2b7b4a1,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__,0.795340138
fe237456b40a7826fadbe8db725f68f51,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.709335839
0c78f57c29c029d5b94ffed7d19d01751,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae, g__Rhodococcus, s__fascians,0.992829879
1c719fe34b63a7634720d7e2ecccbca41,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae],,,0.999948958
20973feaf2d6a3ab9a1252be1600cfa0,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__, s__,0.869470143
2ccdc70348b666d4e4a76d45ff1b8967,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__Mogibacterium, s__,0.997248136
72e0444d8a839c4f7390ec92e6656ed71,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__,0.999998785
775ea39b3d8d6fd529ee6cfbedd69649,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__Anaerococcus, s__,0.999996443
8c356929baefb681df231a770549edb3,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Mycobacteriaceae, g__Mycobacterium, s__celatum,0.954146132
8e799f24e2badfee429911010dd0b5941,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Sinobacteraceae, g__, s__,0.981136958
97e1de783350155cd5fff770cc8621c21,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Aurantimonadaceae, g__, s__,0.781701052
a16071a22e37d874db117785a19fa289,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae,,,0.720331193
f440157a54fe008caa6c336a10fb40f5,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.999266787
fa37f696d1485a013f27eafa550918d61,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.999476875
fe1730f290eeddf39d406bac3bf96d391,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.801627051
0f7a6e5c4fbfb851d999de2f2d4195af,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae,,,0.920918474
118355a1ece166333baf5d68340820cc1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__acidaminiphila,0.99932036
42fa5247b7040b3f3660182f1fee7117,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__,0.841627282
439bafe3200ad3014944937218b610421,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae,,,0.999708806
5e4328d895d12ada9d0a02d068c24c5e1,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Rhodocytophaga, s__,0.999741252
5f9f6c615c3f590173474a7a32798a841,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Lautropia, s__,0.998195412
942dfc0d0f883cf6878784cf3334bbcf,k__Bacteria, p__TM7, c__TM7-3, o__CW040, f__F16, g__, s__,0.999999957
9fb25b2d9ad5d85f7cde46a2d22e89921,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__,0.800957714
c0a11f91aa7328e28021bf0edff4a5861,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales,,,,0.964263351
eb747c333e46f3daf658b8c7c40d5a981,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__A21b, f__EB1003, g__, s__,0.990016273
fbdfc09e3bc7166b8d73a022405d7e7a1,k__Bacteria,,,,,,,0.999960654
fe6193bbe3332f532dbadc66eb19988d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.993447938
01fe71c70a5ae82dbabd619ef97e94471,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__delbrueckii,0.999999832
0454031be750e130869bf6ac6a84058a,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Gemmatimonas, s__,0.819925256
08c0f0e7bbb1e4bbef74df528f0f69371,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,,,0.999999018
18c8102442c3807db272b12fad58a1d8,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Spirosoma, s__,0.999990195
62c1c34cc65966125e87396718397aa0,k__Bacteria, p__Acidobacteria, c__Solibacteres, o__Solibacterales, f__Solibacteraceae, g__Candidatus Solibacter, s__,0.995136484
a7c4fe9e3d3ab88e65989d4cbd32afc8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__Anaerococcus, s__,0.999985904
c562ff0cb93bba77d350533264f4cc731,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Psychrobacter, s__,0.984876407
d612f6316cdeac790cbf64c0921f90d01,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Novosphingobium, s__,0.821271632
eba26743f2b43ee1acbfeb09e081075f,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Thermoactinomycetaceae, g__Laceyella, s__,0.930269695
f10ab5059eb5e3be8f1ef4952aaaa6641,k__Bacteria,,,,,,,0.956001897
4c17a61a0341ef51632e001c3118f26f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Hyphomicrobium, s__,0.998554721
529df41e323ca01851cca02cc11e24091,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__Actinobacillus, s__,0.925915908
614cfeac3539c27511a037ff29a9625e,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Intrasporangiaceae,,,0.997451939
81de983669c3453e03c89436f3ee9ecc,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Neisseriales, f__Neisseriaceae, g__Aquitalea, s__,0.992202551
98c8b3da63c05d75bc80728536b0b7a8,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Oscillatoriales, f__Phormidiaceae, g__Phormidium, s__,0.776816292
be455b0f0dccd63e696c22ce5982d9b71,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__, g__, s__,0.995771691
c075e6f5161e9976e5b5eeff7c57033d1,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__columnare,0.983884655
e5284ceb78bfd1e4a130297ccb5a3d0a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__,0.876748711
f3045c7e7d5123cbfda3e266af628e62,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,,0.996714177
f414601aedfe7e80d43db88030204611,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Porphyromonas, s__,0.999906461
0ad8f45ed68b35037e809d79c34ce2a1,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia,,0.849370523
1a6190dea4920fcacfe00de7d9a1fdfd1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides, s__,0.946834588
